1.20652	3177.23
2.2071	6249.6
3.20745	5779.2
4.2078	5779.2
5.20816	5779.2
6.20851	5779.2
7.20886	5779.2
8.32165	4794.24
9.32201	5779.2
10.3224	5779.2
11.3227	5779.2
12.3231	5779.2
13.3234	5779.2
14.5486	5778.29
15.7787	3168.78
16.7791	6350.4
18.0606	5779.23
19.2965	3146.88
20.5102	4838.25
21.5118	5504.9
22.5127	3942.4
23.571	4541.4
24.6952	5061.92
25.8027	5250.95
27.0609	3329.73
28.0612	5801.6
29.2516	3228.24
30.2519	5611.2
31.2523	3416
32.3495	4747.49
33.4992	3294.69
34.5364	5086.98
35.6453	3285.2
36.6514	3774.16
37.6518	4972.8
38.8538	3207.99
39.8774	3678.59
40.8777	5163.2
41.88	3621.56
43.0917	2913.29
44.092	3953.6
45.1641	2946.27
46.4223	2982.51
47.5952	965.187
48.5956	2396.8
49.7685	2169.28
51.5192	2816
52.599	166.079
53.6517	1128.52
54.8459	2401.34
56.0963	2114.56
57.1297	86.737
58.2192	709.641
59.3591	1366.81
60.5688	1843.51
61.8658	1711.11
62.8667	705.6
63.867	4009.6
64.9585	2443.26
65.9588	3001.6
67.0077	1945.04
68.008	4692.8
69.0685	2134.34
70.2898	2953.64
71.2902	3964.8
72.5018	2663.58
73.6999	3216.03
74.803	2873.62
75.9817	304.244
77.4164	1780.75
79.3143	2208.12
80.3748	84.528
81.4779	588.939
82.6527	1545.48
84.256	1390.39
85.5064	71.68
86.9817	334.101
88.2787	613.58
90.0623	12.563
91.5589	7.486
92.9567	8.017
94.0172	84.528
95.1804	173.344
96.3552	209.88
97.5417	160.539
98.6273	547.096
99.713	753.548
100.909	636.789
102.088	522.92
103.189	1007.08
104.193	1204.78
105.3	1073.42
106.562	772.107
107.563	1848
108.71	1054.58
109.984	1671.64
111.058	1261.82
112.229	1837.95
113.291	1877.21
114.507	1410.37
115.705	1916.53
117.601	2055.7
118.7	81.528
119.997	466.666
121.124	636.589
122.444	1009.7
123.557	1128.06
124.658	1149.5
125.904	1042.7
126.953	2062.59
127.969	2416.55
129.21	1481.29
130.408	1729.55
131.424	2957.24
132.424	2576
133.7	1537.25
134.7	3192
135.7	3057.6
136.701	2766.4
137.746	2059.77
138.926	2543.73
140	3274.49
141.034	2526.23
142.1	2889.3
143.325	3108.57
144.434	2698.92
145.444	2384.16
147.259	1469.46
148.26	4654.54
149.26	5320
150.441	3435.93
151.655	2548.39
152.923	1793.06
153.923	918.4
155.084	1958.31
156.911	2238.77
157.944	86.737
159.041	704.466
160.937	1665.82
162.139	74.604
163.304	480.686
164.915	271.135
166.046	862.3
167.228	217.935
168.523	60.54
170.004	98.311
171.173	47.904
172.228	318.785
173.321	338.151
174.502	218.305
175.7	420.701
176.863	404.471
177.864	1745.45
178.921	912.121
180.105	794.594
181.117	1218.59
182.118	1500.8
183.308	941.176
184.469	1746.08
185.514	1459
186.697	1658.21
187.879	1250.76
189.752	1974.36
190.946	75.041
192.094	488.23
193.197	1380.96
194.386	1546.13
195.386	2464
196.415	2644.9
197.654	1700.81
198.769	2805.03
199.769	3236.8
200.834	2505.26
202.022	2554.88
203.082	2842.26
204.162	3145.13
205.163	3281.6
206.254	1899.18
207.377	3873.08
208.377	3561.6
209.587	2538.3
210.793	3346.06
