0.0300173	1
0.0300173	2
0.0300173	3
0.0300173	4
0.0300173	5
0.0300173	6
0.0300173	7
0.0300173	8
0.0300173	9
0.0356173	10
0.0602429	9
0.0602429	10
0.0606307	8
0.0610184	6
0.0614061	4
0.0617429	5
0.0617939	3
0.0632429	4
0.0647429	5
0.0662429	6
0.0677429	7
0.0692429	8
0.0707429	9
0.0722429	10
0.0904681	8
0.0904681	9
0.0921681	10
0.0934681	8
0.0938681	9
0.0955181	10
0.0964681	8
0.0971681	9
0.0979931	10
0.0988181	11
0.0994681	9
0.0996431	10
0.100468	11
0.101293	12
0.102118	13
0.102468	11
0.102943	12
0.103768	13
0.104593	14
0.105418	15
0.106243	16
0.107068	17
0.107893	18
0.108718	19
0.109543	20
0.122393	18
0.122393	19
0.123218	20
0.125743	18
0.125743	19
0.126543	20
0.128218	18
0.128218	19
0.129018	20
0.129868	18
0.129868	19
0.130268	20
0.130668	21
0.131068	22
0.131468	23
0.131518	21
0.131868	22
0.132268	23
0.132668	24
0.133068	25
0.133168	23
0.133468	24
0.133868	25
0.134268	26
0.134668	27
0.134818	25
0.135068	26
0.135456	27
0.135843	28
0.136231	29
0.136468	27
0.136618	28
0.137006	29
0.137393	30
0.137781	31
0.138118	29
0.138168	30
0.138556	31
0.138943	32
0.139331	33
0.139718	34
0.139768	32
0.140106	33
0.140493	34
0.140881	35
0.141268	36
0.141656	37
0.142043	38
0.142431	39
0.142818	40
0.153444	38
0.153444	39
0.153831	40
0.156769	38
0.156769	39
0.157156	40
0.159244	38
0.159244	39
0.159631	40
0.160494	38
0.160494	39
0.160881	40
0.161294	38
0.161294	39
0.161487	40
0.161681	41
0.161875	42
0.162069	43
0.162094	41
0.162262	42
0.162456	43
0.16265	44
0.162844	45
0.162894	43
0.163037	44
0.163231	45
0.163425	46
0.163619	47
0.163694	45
0.163812	46
0.164	47
0.164187	48
0.164375	49
0.164494	47
0.164562	48
0.16475	49
0.164937	50
0.165125	51
0.165294	49
0.165312	50
0.1655	51
0.165687	52
0.165875	53
0.166062	54
0.166069	52
0.16625	53
0.166437	54
0.166625	55
0.166812	56
0.166844	54
0.167	55
0.167187	56
0.167375	57
0.167562	58
0.167619	56
0.16775	57
0.167937	58
0.168125	59
0.168312	60
0.168394	58
0.1685	59
0.168687	60
0.168875	61
0.169062	62
0.169169	60
0.16925	61
0.169437	62
0.169625	63
0.169812	64
0.169944	62
0.17	63
0.170187	64
0.170375	65
0.170562	66
0.170719	64
0.17075	65
0.170937	66
0.171125	67
0.171312	68
0.171494	66
0.1715	67
0.171687	68
0.171875	69
0.172062	70
0.17225	71
0.172269	69
0.172437	70
0.172625	71
0.172812	72
0.173	73
0.173044	71
0.173187	72
0.173375	73
0.173562	74
0.17375	75
0.173937	76
0.174125	77
0.174312	78
0.1745	79
0.174687	80
